subgroup_column,subgroup_value,method,rows,weight_sum,weighted_mae,weighted_rmse,weighted_bias,weighted_target_mean,weighted_prediction_mean
HHSIZE,4,random_trip_suppression_a1p25,786,15515882.315177334,4.020608016329896,5.4363168991116915,-1.2533159798244322,5.998833773862497,4.745517794038065
HHSIZE,5,historical_xgboost,343,7521882.49142153,7.473354137571705,8.692325109504734,5.840083897323465,7.213571443738234,13.053655341061697
HHSIZE,5,llm_trip_suppression_a1p25,343,7521882.49142153,4.621830904686246,6.311337741396187,-1.0566504880269383,7.213571443738234,6.156920955711295
HHSIZE,5,global_trip_suppression_a1p25,343,7521882.49142153,4.734764203833489,6.614148955271274,-1.8001395534440434,7.213571443738234,5.4134318902941905
HHSIZE,5,random_trip_suppression_a1p25,343,7521882.49142153,4.88309253786333,6.825126344110067,-1.6859565307421978,7.213571443738234,5.527614912996037
HHSIZE,6,historical_xgboost,123,2635515.1905298526,8.3778366433052,9.437028977622047,7.729757351573266,6.262590473280717,13.992347824853985
HHSIZE,6,llm_trip_suppression_a1p25,123,2635515.1905298526,4.274380768696935,5.498105588384327,-0.1436316318955622,6.262590473280717,6.1189588413851554
HHSIZE,6,global_trip_suppression_a1p25,123,2635515.1905298526,3.58363709976365,4.940552838185109,-0.45987698375845054,6.262590473280717,5.802713489522267
HHSIZE,6,random_trip_suppression_a1p25,123,2635515.1905298526,3.94410338418708,5.359842981773337,-0.6506912971763764,6.262590473280717,5.611899176104342
HHSIZE,7,historical_xgboost,37,1058082.430990632,10.183408053805053,11.67398661388359,9.084848743567935,7.155176121179531,16.24002486474747
HHSIZE,7,llm_trip_suppression_a1p25,37,1058082.430990632,6.141750542419783,8.214486162396947,-0.7613477047076018,7.155176121179531,6.393828416471929
HHSIZE,7,global_trip_suppression_a1p25,37,1058082.430990632,6.004319052949998,7.452345411641645,-0.42033701251618305,7.155176121179531,6.734839108663349
HHSIZE,7,random_trip_suppression_a1p25,37,1058082.430990632,6.731794973675059,8.025309201320702,-0.46674105172957625,7.155176121179531,6.688435069449954
HHSIZE,8,historical_xgboost,19,506172.7558284294,6.469318894505436,8.760586787928698,5.459982872980518,10.562733034088883,16.022715907069397
HHSIZE,8,llm_trip_suppression_a1p25,19,506172.7558284294,6.278523233943251,7.243195015508554,-4.150835670168751,10.562733034088883,6.411897363920128
HHSIZE,8,global_trip_suppression_a1p25,19,506172.7558284294,6.446388760597702,7.722013831273972,-3.9180132989500183,10.562733034088883,6.644719735138863
HHSIZE,8,random_trip_suppression_a1p25,19,506172.7558284294,8.109909535482522,9.642156007897965,-4.93133628607564,10.562733034088883,5.631396748013241
HHSIZE,9,historical_xgboost,6,113514.23314186055,11.974172005195463,13.220298795011361,8.041594054776514,8.423249115125996,16.464843169902508
HHSIZE,9,llm_trip_suppression_a1p25,6,113514.23314186055,8.466611248137106,9.590469471877046,0.08471370439896103,8.423249115125996,8.507962819524955
HHSIZE,9,global_trip_suppression_a1p25,6,113514.23314186055,8.526761181604547,10.30696517620917,-1.5951764599310583,8.423249115125996,6.828072655194938
HHSIZE,9,random_trip_suppression_a1p25,6,113514.23314186055,9.024434841833912,10.64943746985522,-1.004841883306339,8.423249115125996,7.418407231819657
HHSIZE,10,historical_xgboost,2,32937.5787959488,16.673805873140406,16.704961653512623,16.673805873140406,2.0623007564897025,18.736106629630108
HHSIZE,10,llm_trip_suppression_a1p25,2,32937.5787959488,6.425437340358603,6.425449043160429,6.425437340358603,2.0623007564897025,8.487738096848306
HHSIZE,10,global_trip_suppression_a1p25,2,32937.5787959488,5.707678952545778,5.721056726529549,5.707678952545778,2.0623007564897025,7.769979709035479
HHSIZE,10,random_trip_suppression_a1p25,2,32937.5787959488,8.47401226307345,8.481103870684889,8.47401226307345,2.0623007564897025,10.536313019563151
